date,station_name,river_basin,upstream_dam_outflow_cumec,discharge_cumec,water_level_m,warning_level_m,danger_level_m,highest_flood_level_m
2022-06-14,Mundali_Barrage_Cuttack,Mahanadi,9396.92,18897.91,24.07,26.5,27.5,29.2
2022-06-15,Mundali_Barrage_Cuttack,Mahanadi,1686.3,5979.26,23.72,26.5,27.5,29.2
2022-06-16,Mundali_Barrage_Cuttack,Mahanadi,1666.11,6527.22,23.55,26.5,27.5,29.2
2022-06-17,Mundali_Barrage_Cuttack,Mahanadi,1267.92,4639.45,23.24,26.5,27.5,29.2
2022-06-18,Mundali_Barrage_Cuttack,Mahanadi,1047.21,4147.2,22.91,26.5,27.5,29.2
2022-06-19,Mundali_Barrage_Cuttack,Mahanadi,1565.34,5841.85,23.03,26.5,27.5,29.2
2022-06-20,Mundali_Barrage_Cuttack,Mahanadi,854.93,2950.07,22.68,26.5,27.5,29.2
2022-06-21,Mundali_Barrage_Cuttack,Mahanadi,2088.42,7913.99,23.03,26.5,27.5,29.2
2022-06-22,Mundali_Barrage_Cuttack,Mahanadi,1118.8,3627.58,22.8,26.5,27.5,29.2
2022-06-23,Mundali_Barrage_Cuttack,Mahanadi,8788.97,17495.72,24.27,26.5,27.5,29.2
2022-06-24,Mundali_Barrage_Cuttack,Mahanadi,22040.11,39721.66,27.84,26.5,27.5,29.2
2022-06-25,Mundali_Barrage_Cuttack,Mahanadi,29244.66,58672.16,30.2,26.5,27.5,29.2
2022-06-26,Mundali_Barrage_Cuttack,Mahanadi,523.75,2043.08,27.14,26.5,27.5,29.2
2022-06-27,Mundali_Barrage_Cuttack,Mahanadi,25460.41,43424.44,30.03,26.5,27.5,29.2
2022-06-28,Mundali_Barrage_Cuttack,Mahanadi,28408.25,49416.12,30.2,26.5,27.5,29.2
2022-06-29,Mundali_Barrage_Cuttack,Mahanadi,561.72,1792.01,27.13,26.5,27.5,29.2
2022-06-30,Mundali_Barrage_Cuttack,Mahanadi,579.85,1782.13,25.17,26.5,27.5,29.2
2022-07-01,Mundali_Barrage_Cuttack,Mahanadi,1019.89,3559.33,24.19,26.5,27.5,29.2
2022-07-02,Mundali_Barrage_Cuttack,Mahanadi,787.5,2584.02,23.34,26.5,27.5,29.2
2022-07-03,Mundali_Barrage_Cuttack,Mahanadi,955.49,3424.69,22.9,26.5,27.5,29.2
2022-07-04,Mundali_Barrage_Cuttack,Mahanadi,643.13,2328.01,22.5,26.5,27.5,29.2
2022-07-05,Mundali_Barrage_Cuttack,Mahanadi,23511.8,48868.08,28.02,26.5,27.5,29.2
2022-07-06,Mundali_Barrage_Cuttack,Mahanadi,10881.24,21520.26,28.19,26.5,27.5,29.2
2022-07-07,Mundali_Barrage_Cuttack,Mahanadi,27932.08,53437.96,30.2,26.5,27.5,29.2
2022-07-08,Mundali_Barrage_Cuttack,Mahanadi,2165.03,8039.61,27.98,26.5,27.5,29.2
2022-07-09,Mundali_Barrage_Cuttack,Mahanadi,601.17,1836.8,25.73,26.5,27.5,29.2
2022-07-10,Mundali_Barrage_Cuttack,Mahanadi,1601.4,6101.52,24.79,26.5,27.5,29.2
2022-07-11,Mundali_Barrage_Cuttack,Mahanadi,502.31,1220.91,23.59,26.5,27.5,29.2
2022-07-12,Mundali_Barrage_Cuttack,Mahanadi,26106.83,54703.64,29.41,26.5,27.5,29.2
2022-07-13,Mundali_Barrage_Cuttack,Mahanadi,630.81,1887.1,26.69,26.5,27.5,29.2
2022-07-14,Mundali_Barrage_Cuttack,Mahanadi,25637.66,49543.51,30.2,26.5,27.5,29.2
2022-07-15,Mundali_Barrage_Cuttack,Mahanadi,926.65,3201.63,27.37,26.5,27.5,29.2
2022-07-16,Mundali_Barrage_Cuttack,Mahanadi,697.52,2470.4,25.43,26.5,27.5,29.2
2022-07-17,Mundali_Barrage_Cuttack,Mahanadi,6862.87,15789.79,25.75,26.5,27.5,29.2
2022-07-18,Mundali_Barrage_Cuttack,Mahanadi,22533.5,48693.64,30.16,26.5,27.5,29.2
2022-07-19,Mundali_Barrage_Cuttack,Mahanadi,1341.14,4544.63,27.55,26.5,27.5,29.2
2022-07-20,Mundali_Barrage_Cuttack,Mahanadi,819.48,3030.72,25.68,26.5,27.5,29.2
2022-07-21,Mundali_Barrage_Cuttack,Mahanadi,630.11,1966.19,24.19,26.5,27.5,29.2
2022-07-22,Mundali_Barrage_Cuttack,Mahanadi,678.68,2463.3,23.37,26.5,27.5,29.2
2022-07-23,Mundali_Barrage_Cuttack,Mahanadi,21916.61,42521.11,27.66,26.5,27.5,29.2
2022-07-24,Mundali_Barrage_Cuttack,Mahanadi,28467.12,56068.68,30.2,26.5,27.5,29.2
2022-07-25,Mundali_Barrage_Cuttack,Mahanadi,8152.03,18636.4,29.36,26.5,27.5,29.2
2022-07-26,Mundali_Barrage_Cuttack,Mahanadi,1117.27,3521.05,26.85,26.5,27.5,29.2
2022-07-27,Mundali_Barrage_Cuttack,Mahanadi,2141.28,7785.14,25.82,26.5,27.5,29.2
2022-07-28,Mundali_Barrage_Cuttack,Mahanadi,661.78,2004.97,24.28,26.5,27.5,29.2
2022-07-29,Mundali_Barrage_Cuttack,Mahanadi,6281.64,14496.71,24.95,26.5,27.5,29.2
2022-07-30,Mundali_Barrage_Cuttack,Mahanadi,725.61,2005.71,23.81,26.5,27.5,29.2
2022-07-31,Mundali_Barrage_Cuttack,Mahanadi,1251.24,4666.95,23.45,26.5,27.5,29.2
2022-08-01,Mundali_Barrage_Cuttack,Mahanadi,1142.24,3796.31,23.11,26.5,27.5,29.2
2022-08-02,Mundali_Barrage_Cuttack,Mahanadi,425.31,1339.88,22.45,26.5,27.5,29.2
2022-08-03,Mundali_Barrage_Cuttack,Mahanadi,582.34,1950.08,22.1,26.5,27.5,29.2
2022-08-04,Mundali_Barrage_Cuttack,Mahanadi,492.33,1132.69,21.78,26.5,27.5,29.2
2022-08-05,Mundali_Barrage_Cuttack,Mahanadi,846.9,2986.88,21.86,26.5,27.5,29.2
2022-08-06,Mundali_Barrage_Cuttack,Mahanadi,1473.58,5342.59,22.26,26.5,27.5,29.2
2022-08-07,Mundali_Barrage_Cuttack,Mahanadi,1118.46,3792.08,22.33,26.5,27.5,29.2
2022-08-08,Mundali_Barrage_Cuttack,Mahanadi,1070.95,3903.82,22.37,26.5,27.5,29.2
2022-08-09,Mundali_Barrage_Cuttack,Mahanadi,454.38,1177.96,22.05,26.5,27.5,29.2
2022-08-10,Mundali_Barrage_Cuttack,Mahanadi,1461.07,5044.59,22.34,26.5,27.5,29.2
2022-08-11,Mundali_Barrage_Cuttack,Mahanadi,1006.7,3122.15,22.31,26.5,27.5,29.2
2022-08-12,Mundali_Barrage_Cuttack,Mahanadi,934.42,3056.93,22.16,26.5,27.5,29.2
2022-08-13,Mundali_Barrage_Cuttack,Mahanadi,411.78,1356.69,21.9,26.5,27.5,29.2
2022-08-14,Mundali_Barrage_Cuttack,Mahanadi,539.14,1718.9,21.66,26.5,27.5,29.2
2022-08-15,Mundali_Barrage_Cuttack,Mahanadi,787.12,2569.59,21.62,26.5,27.5,29.2
2022-08-16,Mundali_Barrage_Cuttack,Mahanadi,1482.4,5500.63,22.04,26.5,27.5,29.2
2022-08-17,Mundali_Barrage_Cuttack,Mahanadi,791.15,2473.77,22.03,26.5,27.5,29.2
2022-08-18,Mundali_Barrage_Cuttack,Mahanadi,738.85,2218.06,21.92,26.5,27.5,29.2
2022-08-19,Mundali_Barrage_Cuttack,Mahanadi,1484.06,5564.66,22.24,26.5,27.5,29.2
2022-08-20,Mundali_Barrage_Cuttack,Mahanadi,1201.03,4075.35,22.37,26.5,27.5,29.2
2022-08-21,Mundali_Barrage_Cuttack,Mahanadi,1367.48,4918.31,22.61,26.5,27.5,29.2
2022-08-22,Mundali_Barrage_Cuttack,Mahanadi,806.79,2776.33,22.34,26.5,27.5,29.2
2022-08-23,Mundali_Barrage_Cuttack,Mahanadi,1182.53,4222.03,22.4,26.5,27.5,29.2
2022-08-24,Mundali_Barrage_Cuttack,Mahanadi,6647.92,14317.55,23.62,26.5,27.5,29.2
2022-08-25,Mundali_Barrage_Cuttack,Mahanadi,1575.41,6013.81,23.41,26.5,27.5,29.2
2022-08-26,Mundali_Barrage_Cuttack,Mahanadi,636.27,1859.84,22.79,26.5,27.5,29.2
2022-08-27,Mundali_Barrage_Cuttack,Mahanadi,1852.52,6556.63,23.0,26.5,27.5,29.2
2022-08-28,Mundali_Barrage_Cuttack,Mahanadi,1013.52,3398.91,22.73,26.5,27.5,29.2
2022-08-29,Mundali_Barrage_Cuttack,Mahanadi,1988.98,7297.33,23.07,26.5,27.5,29.2
2022-08-30,Mundali_Barrage_Cuttack,Mahanadi,8088.56,16668.87,24.34,26.5,27.5,29.2
2022-08-31,Mundali_Barrage_Cuttack,Mahanadi,1705.96,6129.94,24.0,26.5,27.5,29.2
2022-09-01,Mundali_Barrage_Cuttack,Mahanadi,1677.16,5999.12,23.75,26.5,27.5,29.2
2022-09-02,Mundali_Barrage_Cuttack,Mahanadi,1138.45,4029.62,23.23,26.5,27.5,29.2
2022-09-03,Mundali_Barrage_Cuttack,Mahanadi,1005.75,3346.78,22.88,26.5,27.5,29.2
2022-09-04,Mundali_Barrage_Cuttack,Mahanadi,573.37,1783.72,22.37,26.5,27.5,29.2
2022-09-05,Mundali_Barrage_Cuttack,Mahanadi,751.68,2555.33,22.17,26.5,27.5,29.2
2022-09-06,Mundali_Barrage_Cuttack,Mahanadi,734.79,2850.99,22.08,26.5,27.5,29.2
2022-09-07,Mundali_Barrage_Cuttack,Mahanadi,11083.01,22136.46,24.35,26.5,27.5,29.2
2022-09-08,Mundali_Barrage_Cuttack,Mahanadi,1455.58,5601.41,23.96,26.5,27.5,29.2
2022-09-09,Mundali_Barrage_Cuttack,Mahanadi,1022.3,3491.19,23.36,26.5,27.5,29.2
2022-09-10,Mundali_Barrage_Cuttack,Mahanadi,2311.32,8632.56,23.58,26.5,27.5,29.2
2022-09-11,Mundali_Barrage_Cuttack,Mahanadi,900.66,3095.28,23.03,26.5,27.5,29.2
2022-09-12,Mundali_Barrage_Cuttack,Mahanadi,1625.61,5716.49,23.06,26.5,27.5,29.2
2022-09-13,Mundali_Barrage_Cuttack,Mahanadi,692.44,1920.28,22.53,26.5,27.5,29.2
2022-09-14,Mundali_Barrage_Cuttack,Mahanadi,559.4,2025.99,22.25,26.5,27.5,29.2
2022-09-15,Mundali_Barrage_Cuttack,Mahanadi,974.58,3172.06,22.21,26.5,27.5,29.2
2022-09-16,Mundali_Barrage_Cuttack,Mahanadi,10212.26,19701.63,24.14,26.5,27.5,29.2
2022-09-17,Mundali_Barrage_Cuttack,Mahanadi,1276.93,4454.85,23.62,26.5,27.5,29.2
2022-09-18,Mundali_Barrage_Cuttack,Mahanadi,1741.14,6362.78,23.42,26.5,27.5,29.2
2022-09-19,Mundali_Barrage_Cuttack,Mahanadi,26813.48,49013.16,28.32,26.5,27.5,29.2
2022-09-20,Mundali_Barrage_Cuttack,Mahanadi,795.0,2312.92,26.01,26.5,27.5,29.2
2022-09-21,Mundali_Barrage_Cuttack,Mahanadi,709.91,2175.49,24.57,26.5,27.5,29.2
2022-09-22,Mundali_Barrage_Cuttack,Mahanadi,842.15,2703.88,23.64,26.5,27.5,29.2
2022-09-23,Mundali_Barrage_Cuttack,Mahanadi,1089.17,3948.71,23.14,26.5,27.5,29.2
2022-09-24,Mundali_Barrage_Cuttack,Mahanadi,1671.66,6141.33,23.22,26.5,27.5,29.2
2022-09-25,Mundali_Barrage_Cuttack,Mahanadi,23927.64,48758.22,28.39,26.5,27.5,29.2
2022-09-26,Mundali_Barrage_Cuttack,Mahanadi,931.83,3234.51,26.23,26.5,27.5,29.2
2022-09-27,Mundali_Barrage_Cuttack,Mahanadi,568.41,1722.82,24.57,26.5,27.5,29.2
2022-09-28,Mundali_Barrage_Cuttack,Mahanadi,9268.18,18213.86,25.43,26.5,27.5,29.2
2022-09-29,Mundali_Barrage_Cuttack,Mahanadi,1316.21,4785.13,24.46,26.5,27.5,29.2
2022-09-30,Mundali_Barrage_Cuttack,Mahanadi,1038.78,3579.18,23.64,26.5,27.5,29.2
2022-10-01,Mundali_Barrage_Cuttack,Mahanadi,21965.7,48812.86,28.8,26.5,27.5,29.2
2022-10-02,Mundali_Barrage_Cuttack,Mahanadi,564.99,1311.53,26.22,26.5,27.5,29.2
2022-10-03,Mundali_Barrage_Cuttack,Mahanadi,467.51,1453.98,24.54,26.5,27.5,29.2
2022-10-04,Mundali_Barrage_Cuttack,Mahanadi,29997.17,50096.77,29.08,26.5,27.5,29.2
2022-10-05,Mundali_Barrage_Cuttack,Mahanadi,592.76,1519.59,26.41,26.5,27.5,29.2
2022-10-06,Mundali_Barrage_Cuttack,Mahanadi,444.87,1259.74,24.66,26.5,27.5,29.2
2022-10-07,Mundali_Barrage_Cuttack,Mahanadi,569.78,1969.21,23.61,26.5,27.5,29.2
2022-10-08,Mundali_Barrage_Cuttack,Mahanadi,537.67,1500.51,22.88,26.5,27.5,29.2
2022-10-09,Mundali_Barrage_Cuttack,Mahanadi,527.74,1403.44,22.51,26.5,27.5,29.2
2022-10-10,Mundali_Barrage_Cuttack,Mahanadi,569.19,1711.65,22.19,26.5,27.5,29.2
2022-10-11,Mundali_Barrage_Cuttack,Mahanadi,557.27,1604.8,21.89,26.5,27.5,29.2
2022-10-12,Mundali_Barrage_Cuttack,Mahanadi,25275.38,44889.49,26.81,26.5,27.5,29.2
2022-10-13,Mundali_Barrage_Cuttack,Mahanadi,568.81,1611.63,24.96,26.5,27.5,29.2
2022-10-14,Mundali_Barrage_Cuttack,Mahanadi,464.57,1472.15,23.77,26.5,27.5,29.2
2022-10-15,Mundali_Barrage_Cuttack,Mahanadi,572.12,1458.14,22.88,26.5,27.5,29.2
2022-10-16,Mundali_Barrage_Cuttack,Mahanadi,591.62,1555.01,22.38,26.5,27.5,29.2
2022-10-17,Mundali_Barrage_Cuttack,Mahanadi,548.51,1695.3,22.03,26.5,27.5,29.2
2022-10-18,Mundali_Barrage_Cuttack,Mahanadi,575.43,1865.44,21.88,26.5,27.5,29.2
2022-10-19,Mundali_Barrage_Cuttack,Mahanadi,516.21,1620.88,21.7,26.5,27.5,29.2
2022-10-20,Mundali_Barrage_Cuttack,Mahanadi,517.83,1635.49,21.63,26.5,27.5,29.2
2022-10-21,Mundali_Barrage_Cuttack,Mahanadi,576.55,1610.81,21.43,26.5,27.5,29.2
2022-10-22,Mundali_Barrage_Cuttack,Mahanadi,536.25,1780.58,21.47,26.5,27.5,29.2
2022-10-23,Mundali_Barrage_Cuttack,Mahanadi,557.63,1567.4,21.42,26.5,27.5,29.2
2022-10-24,Mundali_Barrage_Cuttack,Mahanadi,599.18,1781.35,21.49,26.5,27.5,29.2
2022-10-25,Mundali_Barrage_Cuttack,Mahanadi,23830.29,49929.76,27.51,26.5,27.5,29.2
2022-10-26,Mundali_Barrage_Cuttack,Mahanadi,514.11,1610.61,25.44,26.5,27.5,29.2
2022-10-27,Mundali_Barrage_Cuttack,Mahanadi,454.3,1322.73,23.99,26.5,27.5,29.2
2022-10-28,Mundali_Barrage_Cuttack,Mahanadi,501.51,1575.11,23.01,26.5,27.5,29.2
2022-10-29,Mundali_Barrage_Cuttack,Mahanadi,410.69,989.0,22.42,26.5,27.5,29.2
2022-10-30,Mundali_Barrage_Cuttack,Mahanadi,509.03,1218.01,22.02,26.5,27.5,29.2
2022-10-31,Mundali_Barrage_Cuttack,Mahanadi,580.82,1639.48,21.79,26.5,27.5,29.2
2022-11-01,Mundali_Barrage_Cuttack,Mahanadi,584.93,1717.95,21.7,26.5,27.5,29.2
2022-11-02,Mundali_Barrage_Cuttack,Mahanadi,436.97,935.92,21.53,26.5,27.5,29.2
2022-11-03,Mundali_Barrage_Cuttack,Mahanadi,401.62,1013.9,21.41,26.5,27.5,29.2
2022-11-04,Mundali_Barrage_Cuttack,Mahanadi,533.96,1400.97,21.31,26.5,27.5,29.2
2022-11-05,Mundali_Barrage_Cuttack,Mahanadi,10271.49,21837.57,23.86,26.5,27.5,29.2
2022-11-06,Mundali_Barrage_Cuttack,Mahanadi,542.02,1510.16,23.07,26.5,27.5,29.2
2022-11-07,Mundali_Barrage_Cuttack,Mahanadi,583.42,1667.86,22.5,26.5,27.5,29.2
2022-11-08,Mundali_Barrage_Cuttack,Mahanadi,447.03,1492.83,22.13,26.5,27.5,29.2
2022-11-09,Mundali_Barrage_Cuttack,Mahanadi,504.36,1363.66,21.84,26.5,27.5,29.2
2022-11-10,Mundali_Barrage_Cuttack,Mahanadi,476.8,1270.54,21.79,26.5,27.5,29.2
2022-11-11,Mundali_Barrage_Cuttack,Mahanadi,478.49,1190.97,21.66,26.5,27.5,29.2
2022-11-12,Mundali_Barrage_Cuttack,Mahanadi,415.78,1300.61,21.53,26.5,27.5,29.2
2022-11-13,Mundali_Barrage_Cuttack,Mahanadi,565.39,1680.07,21.6,26.5,27.5,29.2
2022-11-14,Mundali_Barrage_Cuttack,Mahanadi,665.3,2008.99,21.6,26.5,27.5,29.2
2022-11-15,Mundali_Barrage_Cuttack,Mahanadi,479.85,1188.08,21.43,26.5,27.5,29.2
2022-11-16,Mundali_Barrage_Cuttack,Mahanadi,419.62,1153.03,21.34,26.5,27.5,29.2
2022-11-17,Mundali_Barrage_Cuttack,Mahanadi,414.94,1447.42,21.35,26.5,27.5,29.2
2022-11-18,Mundali_Barrage_Cuttack,Mahanadi,467.89,1458.4,21.34,26.5,27.5,29.2
2022-11-19,Mundali_Barrage_Cuttack,Mahanadi,599.32,1463.74,21.33,26.5,27.5,29.2
2022-11-20,Mundali_Barrage_Cuttack,Mahanadi,594.37,1579.64,21.31,26.5,27.5,29.2
2022-11-21,Mundali_Barrage_Cuttack,Mahanadi,447.93,1297.0,21.39,26.5,27.5,29.2
2022-11-22,Mundali_Barrage_Cuttack,Mahanadi,480.7,1489.23,21.4,26.5,27.5,29.2
2022-11-23,Mundali_Barrage_Cuttack,Mahanadi,582.91,1829.72,21.4,26.5,27.5,29.2
2022-11-24,Mundali_Barrage_Cuttack,Mahanadi,433.11,1660.78,21.39,26.5,27.5,29.2
2022-11-25,Mundali_Barrage_Cuttack,Mahanadi,477.08,1445.86,21.41,26.5,27.5,29.2
2022-11-26,Mundali_Barrage_Cuttack,Mahanadi,675.49,1954.03,21.58,26.5,27.5,29.2
2022-11-27,Mundali_Barrage_Cuttack,Mahanadi,453.86,1563.63,21.6,26.5,27.5,29.2
2022-11-28,Mundali_Barrage_Cuttack,Mahanadi,569.05,1648.53,21.58,26.5,27.5,29.2
2022-11-29,Mundali_Barrage_Cuttack,Mahanadi,537.07,1229.02,21.45,26.5,27.5,29.2
2022-11-30,Mundali_Barrage_Cuttack,Mahanadi,547.59,1609.14,21.54,26.5,27.5,29.2
2022-12-01,Mundali_Barrage_Cuttack,Mahanadi,458.29,1410.08,21.54,26.5,27.5,29.2
2022-12-02,Mundali_Barrage_Cuttack,Mahanadi,558.1,1431.35,21.44,26.5,27.5,29.2
2022-12-03,Mundali_Barrage_Cuttack,Mahanadi,611.22,1694.04,21.44,26.5,27.5,29.2
2022-12-04,Mundali_Barrage_Cuttack,Mahanadi,496.34,1319.72,21.48,26.5,27.5,29.2
2022-12-05,Mundali_Barrage_Cuttack,Mahanadi,443.81,1395.97,21.5,26.5,27.5,29.2
2022-12-06,Mundali_Barrage_Cuttack,Mahanadi,420.94,1414.68,21.41,26.5,27.5,29.2
2022-12-07,Mundali_Barrage_Cuttack,Mahanadi,484.03,1475.53,21.45,26.5,27.5,29.2
2022-12-08,Mundali_Barrage_Cuttack,Mahanadi,519.39,1586.15,21.45,26.5,27.5,29.2
2022-12-09,Mundali_Barrage_Cuttack,Mahanadi,499.11,1383.76,21.45,26.5,27.5,29.2
2022-12-10,Mundali_Barrage_Cuttack,Mahanadi,549.03,1329.9,21.37,26.5,27.5,29.2
2022-12-11,Mundali_Barrage_Cuttack,Mahanadi,423.73,1303.61,21.36,26.5,27.5,29.2
2022-12-12,Mundali_Barrage_Cuttack,Mahanadi,465.64,1363.68,21.42,26.5,27.5,29.2
2022-12-13,Mundali_Barrage_Cuttack,Mahanadi,555.97,1577.77,21.4,26.5,27.5,29.2
2022-12-14,Mundali_Barrage_Cuttack,Mahanadi,496.38,1671.53,21.43,26.5,27.5,29.2
2022-12-15,Mundali_Barrage_Cuttack,Mahanadi,438.61,1254.85,21.42,26.5,27.5,29.2
2022-12-16,Mundali_Barrage_Cuttack,Mahanadi,469.62,1521.94,21.38,26.5,27.5,29.2
2022-12-17,Mundali_Barrage_Cuttack,Mahanadi,551.42,1674.36,21.52,26.5,27.5,29.2
2022-12-18,Mundali_Barrage_Cuttack,Mahanadi,417.3,1453.0,21.52,26.5,27.5,29.2
2022-12-19,Mundali_Barrage_Cuttack,Mahanadi,798.51,2649.76,21.67,26.5,27.5,29.2
2022-12-20,Mundali_Barrage_Cuttack,Mahanadi,550.41,1474.18,21.58,26.5,27.5,29.2
2022-12-21,Mundali_Barrage_Cuttack,Mahanadi,414.18,1294.54,21.41,26.5,27.5,29.2
2022-12-22,Mundali_Barrage_Cuttack,Mahanadi,599.58,1827.71,21.43,26.5,27.5,29.2
2022-12-23,Mundali_Barrage_Cuttack,Mahanadi,538.68,1775.97,21.49,26.5,27.5,29.2
2022-12-24,Mundali_Barrage_Cuttack,Mahanadi,599.65,1696.86,21.49,26.5,27.5,29.2
2022-12-25,Mundali_Barrage_Cuttack,Mahanadi,476.39,1546.78,21.57,26.5,27.5,29.2
2022-12-26,Mundali_Barrage_Cuttack,Mahanadi,410.6,1537.44,21.49,26.5,27.5,29.2
2022-12-27,Mundali_Barrage_Cuttack,Mahanadi,434.55,1132.68,21.48,26.5,27.5,29.2
2022-12-28,Mundali_Barrage_Cuttack,Mahanadi,573.5,1675.96,21.53,26.5,27.5,29.2
2022-12-29,Mundali_Barrage_Cuttack,Mahanadi,504.97,1587.26,21.48,26.5,27.5,29.2
2022-12-30,Mundali_Barrage_Cuttack,Mahanadi,437.22,1237.28,21.41,26.5,27.5,29.2
2022-12-31,Mundali_Barrage_Cuttack,Mahanadi,534.84,1657.8,21.51,26.5,27.5,29.2
2023-01-01,Mundali_Barrage_Cuttack,Mahanadi,483.12,1040.75,21.46,26.5,27.5,29.2
2023-01-02,Mundali_Barrage_Cuttack,Mahanadi,517.76,1425.37,21.43,26.5,27.5,29.2
2023-01-03,Mundali_Barrage_Cuttack,Mahanadi,481.11,1314.83,21.38,26.5,27.5,29.2
2023-01-04,Mundali_Barrage_Cuttack,Mahanadi,578.5,1320.36,21.54,26.5,27.5,29.2
2023-01-05,Mundali_Barrage_Cuttack,Mahanadi,537.9,1544.09,21.58,26.5,27.5,29.2
2023-01-06,Mundali_Barrage_Cuttack,Mahanadi,429.23,1333.37,21.42,26.5,27.5,29.2
2023-01-07,Mundali_Barrage_Cuttack,Mahanadi,579.64,1696.53,21.37,26.5,27.5,29.2
2023-01-08,Mundali_Barrage_Cuttack,Mahanadi,536.93,1663.48,21.41,26.5,27.5,29.2
2023-01-09,Mundali_Barrage_Cuttack,Mahanadi,573.89,1615.48,21.44,26.5,27.5,29.2
2023-01-10,Mundali_Barrage_Cuttack,Mahanadi,415.12,1589.07,21.52,26.5,27.5,29.2
2023-01-11,Mundali_Barrage_Cuttack,Mahanadi,533.99,1589.89,21.51,26.5,27.5,29.2
2023-01-12,Mundali_Barrage_Cuttack,Mahanadi,570.43,1599.74,21.54,26.5,27.5,29.2
2023-01-13,Mundali_Barrage_Cuttack,Mahanadi,532.84,1297.46,21.51,26.5,27.5,29.2
2023-01-14,Mundali_Barrage_Cuttack,Mahanadi,485.65,1485.08,21.59,26.5,27.5,29.2
2023-01-15,Mundali_Barrage_Cuttack,Mahanadi,403.72,1428.98,21.46,26.5,27.5,29.2
2023-01-16,Mundali_Barrage_Cuttack,Mahanadi,584.65,1561.08,21.42,26.5,27.5,29.2
2023-01-17,Mundali_Barrage_Cuttack,Mahanadi,491.25,1613.5,21.43,26.5,27.5,29.2
2023-01-18,Mundali_Barrage_Cuttack,Mahanadi,476.13,1403.5,21.4,26.5,27.5,29.2
2023-01-19,Mundali_Barrage_Cuttack,Mahanadi,543.68,1592.33,21.37,26.5,27.5,29.2
2023-01-20,Mundali_Barrage_Cuttack,Mahanadi,537.42,1589.57,21.33,26.5,27.5,29.2
2023-01-21,Mundali_Barrage_Cuttack,Mahanadi,536.97,1189.99,21.32,26.5,27.5,29.2
2023-01-22,Mundali_Barrage_Cuttack,Mahanadi,523.83,1472.64,21.38,26.5,27.5,29.2
2023-01-23,Mundali_Barrage_Cuttack,Mahanadi,478.35,1301.59,21.38,26.5,27.5,29.2
2023-01-24,Mundali_Barrage_Cuttack,Mahanadi,510.63,1346.25,21.37,26.5,27.5,29.2
2023-01-25,Mundali_Barrage_Cuttack,Mahanadi,493.25,1470.26,21.32,26.5,27.5,29.2
2023-01-26,Mundali_Barrage_Cuttack,Mahanadi,455.59,963.83,21.3,26.5,27.5,29.2
2023-01-27,Mundali_Barrage_Cuttack,Mahanadi,472.11,1355.1,21.36,26.5,27.5,29.2
2023-01-28,Mundali_Barrage_Cuttack,Mahanadi,410.61,1441.26,21.45,26.5,27.5,29.2
2023-01-29,Mundali_Barrage_Cuttack,Mahanadi,499.71,1409.84,21.27,26.5,27.5,29.2
2023-01-30,Mundali_Barrage_Cuttack,Mahanadi,487.4,1432.55,21.2,26.5,27.5,29.2
2023-01-31,Mundali_Barrage_Cuttack,Mahanadi,505.7,1623.69,21.35,26.5,27.5,29.2
2023-02-01,Mundali_Barrage_Cuttack,Mahanadi,475.53,1148.84,21.29,26.5,27.5,29.2
2023-02-02,Mundali_Barrage_Cuttack,Mahanadi,507.31,1606.15,21.35,26.5,27.5,29.2
2023-02-03,Mundali_Barrage_Cuttack,Mahanadi,553.67,1603.32,21.43,26.5,27.5,29.2
2023-02-04,Mundali_Barrage_Cuttack,Mahanadi,594.2,1625.98,21.46,26.5,27.5,29.2
2023-02-05,Mundali_Barrage_Cuttack,Mahanadi,431.63,1377.26,21.41,26.5,27.5,29.2
2023-02-06,Mundali_Barrage_Cuttack,Mahanadi,596.7,1369.24,21.39,26.5,27.5,29.2
2023-02-07,Mundali_Barrage_Cuttack,Mahanadi,504.31,1253.85,21.45,26.5,27.5,29.2
2023-02-08,Mundali_Barrage_Cuttack,Mahanadi,542.95,1355.76,21.37,26.5,27.5,29.2
2023-02-09,Mundali_Barrage_Cuttack,Mahanadi,474.31,1290.06,21.37,26.5,27.5,29.2
2023-02-10,Mundali_Barrage_Cuttack,Mahanadi,552.39,1649.43,21.4,26.5,27.5,29.2
2023-02-11,Mundali_Barrage_Cuttack,Mahanadi,672.99,1935.41,21.57,26.5,27.5,29.2
2023-02-12,Mundali_Barrage_Cuttack,Mahanadi,477.91,1116.72,21.5,26.5,27.5,29.2
2023-02-13,Mundali_Barrage_Cuttack,Mahanadi,524.54,1516.48,21.45,26.5,27.5,29.2
2023-02-14,Mundali_Barrage_Cuttack,Mahanadi,455.07,1397.23,21.42,26.5,27.5,29.2
2023-02-15,Mundali_Barrage_Cuttack,Mahanadi,515.69,1359.12,21.41,26.5,27.5,29.2
2023-02-16,Mundali_Barrage_Cuttack,Mahanadi,581.97,1429.34,21.43,26.5,27.5,29.2
2023-02-17,Mundali_Barrage_Cuttack,Mahanadi,502.19,1345.21,21.42,26.5,27.5,29.2
2023-02-18,Mundali_Barrage_Cuttack,Mahanadi,583.77,1816.17,21.52,26.5,27.5,29.2
2023-02-19,Mundali_Barrage_Cuttack,Mahanadi,440.59,1314.72,21.52,26.5,27.5,29.2
2023-02-20,Mundali_Barrage_Cuttack,Mahanadi,589.3,1562.3,21.46,26.5,27.5,29.2
